"model","rep","total_blens","mean_blens","blens","system"
"best","1","0.475182","0.0950364",0.1,"HA"
"best","2","0.493667","0.0987334",0.1,"HA"
"best","3","0.612626","0.1225252",0.1,"HA"
"best","4","0.453451","0.0906902",0.1,"HA"
"best","5","0.503652","0.1007304",0.1,"HA"
"best","6","0.468614","0.0937228",0.1,"HA"
"best","7","0.451597","0.0903194",0.1,"HA"
"best","8","0.439348","0.0878696",0.1,"HA"
"best","9","0.478745","0.095749",0.1,"HA"
"best","10","0.450855","0.090171",0.1,"HA"
"best","11","0.535021","0.1070042",0.1,"HA"
"best","12","0.460071","0.0920142",0.1,"HA"
"best","13","0.544911","0.1089822",0.1,"HA"
"best","14","0.572217","0.1144434",0.1,"HA"
"best","15","0.521601","0.1043202",0.1,"HA"
"best","16","0.510012","0.1020024",0.1,"HA"
"best","17","0.54469","0.108938",0.1,"HA"
"best","18","0.528514","0.1057028",0.1,"HA"
"best","19","0.53508","0.107016",0.1,"HA"
"best","20","0.513938","0.1027876",0.1,"HA"
"best","21","0.574657","0.1149314",0.1,"HA"
"best","22","0.500597","0.1001194",0.1,"HA"
"best","23","0.46144","0.092288",0.1,"HA"
"best","24","0.514685","0.102937",0.1,"HA"
"best","25","0.477038","0.0954076",0.1,"HA"
"best","26","0.525754","0.1051508",0.1,"HA"
"best","27","0.536457","0.1072914",0.1,"HA"
"best","28","0.487726","0.0975452",0.1,"HA"
"best","29","0.548701","0.1097402",0.1,"HA"
"best","30","0.520736","0.1041472",0.1,"HA"
"best","31","0.465285","0.093057",0.1,"HA"
"best","32","0.450726","0.0901452",0.1,"HA"
"best","33","0.543864","0.1087728",0.1,"HA"
"best","34","0.524611","0.1049222",0.1,"HA"
"best","35","0.458293","0.0916586",0.1,"HA"
"best","36","0.540546","0.1081092",0.1,"HA"
"best","37","0.525005","0.105001",0.1,"HA"
"best","38","0.490102","0.0980204",0.1,"HA"
"best","39","0.55866","0.111732",0.1,"HA"
"best","40","0.501313","0.1002626",0.1,"HA"
"best","41","0.522537","0.1045074",0.1,"HA"
"best","42","0.477414","0.0954828",0.1,"HA"
"best","43","0.524711","0.1049422",0.1,"HA"
"best","44","0.508926","0.1017852",0.1,"HA"
"best","45","0.541079","0.1082158",0.1,"HA"
"best","46","0.47352","0.094704",0.1,"HA"
"best","47","0.488847","0.0977694",0.1,"HA"
"best","48","0.459089","0.0918178",0.1,"HA"
"best","49","0.447633","0.0895266",0.1,"HA"
"best","50","0.472659","0.0945318",0.1,"HA"
"best","51","0.506183","0.1012366",0.1,"HA"
"best","52","0.435413","0.0870826",0.1,"HA"
"best","53","0.528611","0.1057222",0.1,"HA"
"best","54","0.493863","0.0987726",0.1,"HA"
"best","55","0.573868","0.1147736",0.1,"HA"
"best","56","0.558561","0.1117122",0.1,"HA"
"best","57","0.52674","0.105348",0.1,"HA"
"best","58","0.479495","0.095899",0.1,"HA"
"best","59","0.453721","0.0907442",0.1,"HA"
"best","60","0.499568","0.0999136",0.1,"HA"
"best","61","0.445247","0.0890494",0.1,"HA"
"best","62","0.512728","0.1025456",0.1,"HA"
"best","63","0.526939","0.1053878",0.1,"HA"
"best","64","0.430659","0.0861318",0.1,"HA"
"best","65","0.523091","0.1046182",0.1,"HA"
"best","66","0.497079","0.0994158",0.1,"HA"
"best","67","0.543744","0.1087488",0.1,"HA"
"best","68","0.442282","0.0884564",0.1,"HA"
"best","69","0.439362","0.0878724",0.1,"HA"
"best","70","0.539512","0.1079024",0.1,"HA"
"best","71","0.504922","0.1009844",0.1,"HA"
"best","72","0.464467","0.0928934",0.1,"HA"
"best","73","0.46428","0.092856",0.1,"HA"
"best","74","0.512066","0.1024132",0.1,"HA"
"best","75","0.541869","0.1083738",0.1,"HA"
"best","76","0.590038","0.1180076",0.1,"HA"
"best","77","0.451934","0.0903868",0.1,"HA"
"best","78","0.488414","0.0976828",0.1,"HA"
"best","79","0.488774","0.0977548",0.1,"HA"
"best","80","0.531452","0.1062904",0.1,"HA"
"best","81","0.459652","0.0919304",0.1,"HA"
"best","82","0.545028","0.1090056",0.1,"HA"
"best","83","0.532098","0.1064196",0.1,"HA"
"best","84","0.472918","0.0945836",0.1,"HA"
"best","85","0.458801","0.0917602",0.1,"HA"
"best","86","0.499322","0.0998644",0.1,"HA"
"best","87","0.444967","0.0889934",0.1,"HA"
"best","88","0.459209","0.0918418",0.1,"HA"
"best","89","0.584741","0.1169482",0.1,"HA"
"best","90","0.508166","0.1016332",0.1,"HA"
"best","91","0.481515","0.096303",0.1,"HA"
"best","92","0.474358","0.0948716",0.1,"HA"
"best","93","0.488271","0.0976542",0.1,"HA"
"best","94","0.608759","0.1217518",0.1,"HA"
"best","95","0.564067","0.1128134",0.1,"HA"
"best","96","0.450067","0.0900134",0.1,"HA"
"best","97","0.529424","0.1058848",0.1,"HA"
"best","98","0.547355","0.109471",0.1,"HA"
"best","99","0.464032","0.0928064",0.1,"HA"
"best","100","0.468896","0.0937792",0.1,"HA"
"poisson","1","0.451788","0.0903576",0.1,"HA"
"poisson","2","0.434908","0.0869816",0.1,"HA"
"poisson","3","0.525551","0.1051102",0.1,"HA"
"poisson","4","0.412889","0.0825778",0.1,"HA"
"poisson","5","0.445624","0.0891248",0.1,"HA"
"poisson","6","0.442552","0.0885104",0.1,"HA"
"poisson","7","0.420948","0.0841896",0.1,"HA"
"poisson","8","0.414462","0.0828924",0.1,"HA"
"poisson","9","0.43559","0.087118",0.1,"HA"
"poisson","10","0.406899","0.0813798",0.1,"HA"
"poisson","11","0.486364","0.0972728",0.1,"HA"
"poisson","12","0.407039","0.0814078",0.1,"HA"
"poisson","13","0.469525","0.093905",0.1,"HA"
"poisson","14","0.512091","0.1024182",0.1,"HA"
"poisson","15","0.460324","0.0920648",0.1,"HA"
"poisson","16","0.47227","0.094454",0.1,"HA"
"poisson","17","0.494891","0.0989782",0.1,"HA"
"poisson","18","0.465104","0.0930208",0.1,"HA"
"poisson","19","0.484006","0.0968012",0.1,"HA"
"poisson","20","0.475576","0.0951152",0.1,"HA"
"poisson","21","0.506874","0.1013748",0.1,"HA"
"poisson","22","0.443014","0.0886028",0.1,"HA"
"poisson","23","0.417173","0.0834346",0.1,"HA"
"poisson","24","0.475891","0.0951782",0.1,"HA"
"poisson","25","0.434093","0.0868186",0.1,"HA"
"poisson","26","0.488931","0.0977862",0.1,"HA"
"poisson","27","0.490044","0.0980088",0.1,"HA"
"poisson","28","0.452268","0.0904536",0.1,"HA"
"poisson","29","0.503162","0.1006324",0.1,"HA"
"poisson","30","0.485803","0.0971606",0.1,"HA"
"poisson","31","0.415402","0.0830804",0.1,"HA"
"poisson","32","0.41507","0.083014",0.1,"HA"
"poisson","33","0.465662","0.0931324",0.1,"HA"
"poisson","34","0.465958","0.0931916",0.1,"HA"
"poisson","35","0.42891","0.085782",0.1,"HA"
"poisson","36","0.480828","0.0961656",0.1,"HA"
"poisson","37","0.481993","0.0963986",0.1,"HA"
"poisson","38","0.442727","0.0885454",0.1,"HA"
"poisson","39","0.477663","0.0955326",0.1,"HA"
"poisson","40","0.453729","0.0907458",0.1,"HA"
"poisson","41","0.467402","0.0934804",0.1,"HA"
"poisson","42","0.462723","0.0925446",0.1,"HA"
"poisson","43","0.469748","0.0939496",0.1,"HA"
"poisson","44","0.46417","0.092834",0.1,"HA"
"poisson","45","0.479552","0.0959104",0.1,"HA"
"poisson","46","0.432717","0.0865434",0.1,"HA"
"poisson","47","0.441245","0.088249",0.1,"HA"
"poisson","48","0.405069","0.0810138",0.1,"HA"
"poisson","49","0.428785","0.085757",0.1,"HA"
"poisson","50","0.421791","0.0843582",0.1,"HA"
"poisson","51","0.461714","0.0923428",0.1,"HA"
"poisson","52","0.399001","0.0798002",0.1,"HA"
"poisson","53","0.45317","0.090634",0.1,"HA"
"poisson","54","0.473007","0.0946014",0.1,"HA"
"poisson","55","0.518656","0.1037312",0.1,"HA"
"poisson","56","0.501142","0.1002284",0.1,"HA"
"poisson","57","0.464781","0.0929562",0.1,"HA"
"poisson","58","0.44187","0.088374",0.1,"HA"
"poisson","59","0.41628","0.083256",0.1,"HA"
"poisson","60","0.470016","0.0940032",0.1,"HA"
"poisson","61","0.435263","0.0870526",0.1,"HA"
"poisson","62","0.457958","0.0915916",0.1,"HA"
"poisson","63","0.472725","0.094545",0.1,"HA"
"poisson","64","0.393989","0.0787978",0.1,"HA"
"poisson","65","0.475929","0.0951858",0.1,"HA"
"poisson","66","0.450043","0.0900086",0.1,"HA"
"poisson","67","0.485748","0.0971496",0.1,"HA"
"poisson","68","0.413685","0.082737",0.1,"HA"
"poisson","69","0.405449","0.0810898",0.1,"HA"
"poisson","70","0.473088","0.0946176",0.1,"HA"
"poisson","71","0.447574","0.0895148",0.1,"HA"
"poisson","72","0.429339","0.0858678",0.1,"HA"
"poisson","73","0.433591","0.0867182",0.1,"HA"
"poisson","74","0.466335","0.093267",0.1,"HA"
"poisson","75","0.50036","0.100072",0.1,"HA"
"poisson","76","0.4945","0.0989",0.1,"HA"
"poisson","77","0.401026","0.0802052",0.1,"HA"
"poisson","78","0.444245","0.088849",0.1,"HA"
"poisson","79","0.444153","0.0888306",0.1,"HA"
"poisson","80","0.470238","0.0940476",0.1,"HA"
"poisson","81","0.423263","0.0846526",0.1,"HA"
"poisson","82","0.488728","0.0977456",0.1,"HA"
"poisson","83","0.46352","0.092704",0.1,"HA"
"poisson","84","0.443425","0.088685",0.1,"HA"
"poisson","85","0.417343","0.0834686",0.1,"HA"
"poisson","86","0.444357","0.0888714",0.1,"HA"
"poisson","87","0.410822","0.0821644",0.1,"HA"
"poisson","88","0.42464","0.084928",0.1,"HA"
"poisson","89","0.514622","0.1029244",0.1,"HA"
"poisson","90","0.452594","0.0905188",0.1,"HA"
"poisson","91","0.443038","0.0886076",0.1,"HA"
"poisson","92","0.428375","0.085675",0.1,"HA"
"poisson","93","0.454045","0.090809",0.1,"HA"
"poisson","94","0.536771","0.1073542",0.1,"HA"
"poisson","95","0.497868","0.0995736",0.1,"HA"
"poisson","96","0.415101","0.0830202",0.1,"HA"
"poisson","97","0.485677","0.0971354",0.1,"HA"
"poisson","98","0.497303","0.0994606",0.1,"HA"
"poisson","99","0.409143","0.0818286",0.1,"HA"
"poisson","100","0.431711","0.0863422",0.1,"HA"
"H1","1","0.469348","0.0938696",0.1,"HA"
"H1","2","0.4863821","0.09727642",0.1,"HA"
"H1","3","0.576458","0.1152916",0.1,"HA"
"H1","4","0.4406778","0.08813556",0.1,"HA"
"H1","5","0.5165669","0.10331338",0.1,"HA"
"H1","6","0.4649652","0.09299304",0.1,"HA"
"H1","7","0.4709245","0.0941849",0.1,"HA"
"H1","8","0.46901","0.093802",0.1,"HA"
"H1","9","0.4836023","0.09672046",0.1,"HA"
"H1","10","0.4617269","0.09234538",0.1,"HA"
"H1","11","0.5077515","0.1015503",0.1,"HA"
"H1","12","0.4399543","0.08799086",0.1,"HA"
"H1","13","0.5390647","0.10781294",0.1,"HA"
"H1","14","0.570965","0.114193",0.1,"HA"
"H1","15","0.5078365","0.1015673",0.1,"HA"
"H1","16","0.5287093","0.10574186",0.1,"HA"
"H1","17","0.559489","0.1118978",0.1,"HA"
"H1","18","0.5362329","0.10724658",0.1,"HA"
"H1","19","0.5285345","0.1057069",0.1,"HA"
"H1","20","0.517178","0.1034356",0.1,"HA"
"H1","21","0.6010314","0.12020628",0.1,"HA"
"H1","22","0.4933294","0.09866588",0.1,"HA"
"H1","23","0.4638638","0.09277276",0.1,"HA"
"H1","24","0.536947","0.1073894",0.1,"HA"
"H1","25","0.4938001","0.09876002",0.1,"HA"
"H1","26","0.5420745","0.1084149",0.1,"HA"
"H1","27","0.5591515","0.1118303",0.1,"HA"
"H1","28","0.4942885","0.0988577",0.1,"HA"
"H1","29","0.5430835","0.1086167",0.1,"HA"
"H1","30","0.5141892","0.10283784",0.1,"HA"
"H1","31","0.496665","0.099333",0.1,"HA"
"H1","32","0.4790256","0.09580512",0.1,"HA"
"H1","33","0.5209744","0.10419488",0.1,"HA"
"H1","34","0.5137676","0.10275352",0.1,"HA"
"H1","35","0.4876047","0.09752094",0.1,"HA"
"H1","36","0.5308617","0.10617234",0.1,"HA"
"H1","37","0.5001166","0.10002332",0.1,"HA"
"H1","38","0.5199108","0.10398216",0.1,"HA"
"H1","39","0.5416667","0.10833334",0.1,"HA"
"H1","40","0.5078064","0.10156128",0.1,"HA"
"H1","41","0.5078121","0.10156242",0.1,"HA"
"H1","42","0.5298393","0.10596786",0.1,"HA"
"H1","43","0.5410423","0.10820846",0.1,"HA"
"H1","44","0.5241469","0.10482938",0.1,"HA"
"H1","45","0.5380557","0.10761114",0.1,"HA"
"H1","46","0.4747388","0.09494776",0.1,"HA"
"H1","47","0.4846999","0.09693998",0.1,"HA"
"H1","48","0.446809","0.0893618",0.1,"HA"
"H1","49","0.4537742","0.09075484",0.1,"HA"
"H1","50","0.4953433","0.09906866",0.1,"HA"
"H1","51","0.5129881","0.10259762",0.1,"HA"
"H1","52","0.4547389","0.09094778",0.1,"HA"
"H1","53","0.5205729","0.10411458",0.1,"HA"
"H1","54","0.490099","0.0980198",0.1,"HA"
"H1","55","0.6027976","0.12055952",0.1,"HA"
"H1","56","0.573603","0.1147206",0.1,"HA"
"H1","57","0.5326303","0.10652606",0.1,"HA"
"H1","58","0.4992086","0.09984172",0.1,"HA"
"H1","59","0.4779673","0.09559346",0.1,"HA"
"H1","60","0.5100902","0.10201804",0.1,"HA"
"H1","61","0.4702259","0.09404518",0.1,"HA"
"H1","62","0.5416462","0.10832924",0.1,"HA"
"H1","63","0.5148081","0.10296162",0.1,"HA"
"H1","64","0.442127","0.0884254",0.1,"HA"
"H1","65","0.5413936","0.10827872",0.1,"HA"
"H1","66","0.4699959","0.09399918",0.1,"HA"
"H1","67","0.5585614","0.11171228",0.1,"HA"
"H1","68","0.4460693","0.08921386",0.1,"HA"
"H1","69","0.4552059","0.09104118",0.1,"HA"
"H1","70","0.5375737","0.10751474",0.1,"HA"
"H1","71","0.4970341","0.09940682",0.1,"HA"
"H1","72","0.4553581","0.09107162",0.1,"HA"
"H1","73","0.4616278","0.09232556",0.1,"HA"
"H1","74","0.526581","0.1053162",0.1,"HA"
"H1","75","0.5451498","0.10902996",0.1,"HA"
"H1","76","0.609267","0.1218534",0.1,"HA"
"H1","77","0.4524421","0.09048842",0.1,"HA"
"H1","78","0.500283","0.1000566",0.1,"HA"
"H1","79","0.4938999","0.09877998",0.1,"HA"
"H1","80","0.5324486","0.10648972",0.1,"HA"
"H1","81","0.4540139","0.09080278",0.1,"HA"
"H1","82","0.5379239","0.10758478",0.1,"HA"
"H1","83","0.5328561","0.10657122",0.1,"HA"
"H1","84","0.4697188","0.09394376",0.1,"HA"
"H1","85","0.4485019","0.08970038",0.1,"HA"
"H1","86","0.4940987","0.09881974",0.1,"HA"
"H1","87","0.4536062","0.09072124",0.1,"HA"
"H1","88","0.4632917","0.09265834",0.1,"HA"
"H1","89","0.5819365","0.1163873",0.1,"HA"
"H1","90","0.5022543","0.10045086",0.1,"HA"
"H1","91","0.4992008","0.09984016",0.1,"HA"
"H1","92","0.4853248","0.09706496",0.1,"HA"
"H1","93","0.4756304","0.09512608",0.1,"HA"
"H1","94","0.5743438","0.11486876",0.1,"HA"
"H1","95","0.5759546","0.11519092",0.1,"HA"
"H1","96","0.4658599","0.09317198",0.1,"HA"
"H1","97","0.5330543","0.10661086",0.1,"HA"
"H1","98","0.5413443","0.10826886",0.1,"HA"
"H1","99","0.4487435","0.0897487",0.1,"HA"
"H1","100","0.4825918","0.09651836",0.1,"HA"
"H3","1","0.4490918","0.08981836",0.1,"HA"
"H3","2","0.4668801","0.09337602",0.1,"HA"
"H3","3","0.5629472","0.11258944",0.1,"HA"
"H3","4","0.4299526","0.08599052",0.1,"HA"
"H3","5","0.5053873","0.10107746",0.1,"HA"
"H3","6","0.4513163","0.09026326",0.1,"HA"
"H3","7","0.4503861","0.09007722",0.1,"HA"
"H3","8","0.4526312","0.09052624",0.1,"HA"
"H3","9","0.4748318","0.09496636",0.1,"HA"
"H3","10","0.4443549","0.08887098",0.1,"HA"
"H3","11","0.5061014","0.10122028",0.1,"HA"
"H3","12","0.4258882","0.08517764",0.1,"HA"
"H3","13","0.51143","0.102286",0.1,"HA"
"H3","14","0.549476","0.1098952",0.1,"HA"
"H3","15","0.4916348","0.09832696",0.1,"HA"
"H3","16","0.4969465","0.0993893",0.1,"HA"
"H3","17","0.5390399","0.10780798",0.1,"HA"
"H3","18","0.5125063","0.10250126",0.1,"HA"
"H3","19","0.5210311","0.10420622",0.1,"HA"
"H3","20","0.5087398","0.10174796",0.1,"HA"
"H3","21","0.5745398","0.11490796",0.1,"HA"
"H3","22","0.4722296","0.09444592",0.1,"HA"
"H3","23","0.4388444","0.08776888",0.1,"HA"
"H3","24","0.5103928","0.10207856",0.1,"HA"
"H3","25","0.4791949","0.09583898",0.1,"HA"
"H3","26","0.5207486","0.10414972",0.1,"HA"
"H3","27","0.5173029","0.10346058",0.1,"HA"
"H3","28","0.4869386","0.09738772",0.1,"HA"
"H3","29","0.5227165","0.1045433",0.1,"HA"
"H3","30","0.4980651","0.09961302",0.1,"HA"
"H3","31","0.4624365","0.0924873",0.1,"HA"
"H3","32","0.4339191","0.08678382",0.1,"HA"
"H3","33","0.5056632","0.10113264",0.1,"HA"
"H3","34","0.4863025","0.0972605",0.1,"HA"
"H3","35","0.4740007","0.09480014",0.1,"HA"
"H3","36","0.5171951","0.10343902",0.1,"HA"
"H3","37","0.4880498","0.09760996",0.1,"HA"
"H3","38","0.4856709","0.09713418",0.1,"HA"
"H3","39","0.5355005","0.1071001",0.1,"HA"
"H3","40","0.4914769","0.09829538",0.1,"HA"
"H3","41","0.50316","0.100632",0.1,"HA"
"H3","42","0.5085145","0.1017029",0.1,"HA"
"H3","43","0.4900916","0.09801832",0.1,"HA"
"H3","44","0.4888678","0.09777356",0.1,"HA"
"H3","45","0.5220297","0.10440594",0.1,"HA"
"H3","46","0.4574793","0.09149586",0.1,"HA"
"H3","47","0.4672725","0.0934545",0.1,"HA"
"H3","48","0.4454512","0.08909024",0.1,"HA"
"H3","49","0.4468221","0.08936442",0.1,"HA"
"H3","50","0.459814","0.0919628",0.1,"HA"
"H3","51","0.4848905","0.0969781",0.1,"HA"
"H3","52","0.429045","0.085809",0.1,"HA"
"H3","53","0.5084869","0.10169738",0.1,"HA"
"H3","54","0.4771319","0.09542638",0.1,"HA"
"H3","55","0.5481878","0.10963756",0.1,"HA"
"H3","56","0.5528356","0.11056712",0.1,"HA"
"H3","57","0.509576","0.1019152",0.1,"HA"
"H3","58","0.4731299","0.09462598",0.1,"HA"
"H3","59","0.4457585","0.0891517",0.1,"HA"
"H3","60","0.4972872","0.09945744",0.1,"HA"
"H3","61","0.4573322","0.09146644",0.1,"HA"
"H3","62","0.4927894","0.09855788",0.1,"HA"
"H3","63","0.4953333","0.09906666",0.1,"HA"
"H3","64","0.4181965","0.0836393",0.1,"HA"
"H3","65","0.5006238","0.10012476",0.1,"HA"
"H3","66","0.4527129","0.09054258",0.1,"HA"
"H3","67","0.5114152","0.10228304",0.1,"HA"
"H3","68","0.4384331","0.08768662",0.1,"HA"
"H3","69","0.4358091","0.08716182",0.1,"HA"
"H3","70","0.5117078","0.10234156",0.1,"HA"
"H3","71","0.4893711","0.09787422",0.1,"HA"
"H3","72","0.4432479","0.08864958",0.1,"HA"
"H3","73","0.45083","0.090166",0.1,"HA"
"H3","74","0.5151196","0.10302392",0.1,"HA"
"H3","75","0.5298259","0.10596518",0.1,"HA"
"H3","76","0.5833957","0.11667914",0.1,"HA"
"H3","77","0.4286991","0.08573982",0.1,"HA"
"H3","78","0.4698478","0.09396956",0.1,"HA"
"H3","79","0.4694609","0.09389218",0.1,"HA"
"H3","80","0.4971304","0.09942608",0.1,"HA"
"H3","81","0.4364906","0.08729812",0.1,"HA"
"H3","82","0.5138147","0.10276294",0.1,"HA"
"H3","83","0.5123672","0.10247344",0.1,"HA"
"H3","84","0.4533656","0.09067312",0.1,"HA"
"H3","85","0.4315639","0.08631278",0.1,"HA"
"H3","86","0.4780407","0.09560814",0.1,"HA"
"H3","87","0.4373353","0.08746706",0.1,"HA"
"H3","88","0.4506047","0.09012094",0.1,"HA"
"H3","89","0.5546767","0.11093534",0.1,"HA"
"H3","90","0.5004563","0.10009126",0.1,"HA"
"H3","91","0.4709458","0.09418916",0.1,"HA"
"H3","92","0.4722049","0.09444098",0.1,"HA"
"H3","93","0.456764","0.0913528",0.1,"HA"
"H3","94","0.5745894","0.11491788",0.1,"HA"
"H3","95","0.5414736","0.10829472",0.1,"HA"
"H3","96","0.4469837","0.08939674",0.1,"HA"
"H3","97","0.5079632","0.10159264",0.1,"HA"
"H3","98","0.5249791","0.10499582",0.1,"HA"
"H3","99","0.4397313","0.08794626",0.1,"HA"
"H3","100","0.4649319","0.09298638",0.1,"HA"
