"model","rep","node","identity","blens","system"
"best","1","5","71.8181818181818",0.8,"HA"
"best","1","6","69.8181818181818",0.8,"HA"
"poisson","1","5","66.5454545454545",0.8,"HA"
"poisson","1","6","65.6363636363636",0.8,"HA"
"H1","1","5","72",0.8,"HA"
"H1","1","6","68.3636363636364",0.8,"HA"
"H3","1","5","71.6363636363636",0.8,"HA"
"H3","1","6","70.9090909090909",0.8,"HA"
"best","2","5","70.3636363636364",0.8,"HA"
"best","2","6","70.5454545454545",0.8,"HA"
"poisson","2","5","67.6363636363636",0.8,"HA"
"poisson","2","6","67.4545454545455",0.8,"HA"
"H1","2","5","71.2727272727273",0.8,"HA"
"H1","2","6","71.2727272727273",0.8,"HA"
"H3","2","5","71.8181818181818",0.8,"HA"
"H3","2","6","70.3636363636364",0.8,"HA"
"best","3","5","72.1818181818182",0.8,"HA"
"best","3","6","70.7272727272727",0.8,"HA"
"poisson","3","5","67.6363636363636",0.8,"HA"
"poisson","3","6","69.6363636363636",0.8,"HA"
"H1","3","5","72.5454545454545",0.8,"HA"
"H1","3","6","70.7272727272727",0.8,"HA"
"H3","3","5","72.9090909090909",0.8,"HA"
"H3","3","6","70.5454545454545",0.8,"HA"
"best","4","5","67.8181818181818",0.8,"HA"
"best","4","6","71.2727272727273",0.8,"HA"
"poisson","4","5","66.7272727272727",0.8,"HA"
"poisson","4","6","67.4545454545455",0.8,"HA"
"H1","4","5","67.0909090909091",0.8,"HA"
"H1","4","6","71.6363636363636",0.8,"HA"
"H3","4","5","66.5454545454545",0.8,"HA"
"H3","4","6","70",0.8,"HA"
"best","5","5","70.5454545454545",0.8,"HA"
"best","5","6","72.5454545454545",0.8,"HA"
"poisson","5","5","69.8181818181818",0.8,"HA"
"poisson","5","6","70.1818181818182",0.8,"HA"
"H1","5","5","72.3636363636364",0.8,"HA"
"H1","5","6","73.0909090909091",0.8,"HA"
"H3","5","5","71.8181818181818",0.8,"HA"
"H3","5","6","72.7272727272727",0.8,"HA"
"best","6","5","69.8181818181818",0.8,"HA"
"best","6","6","75.0909090909091",0.8,"HA"
"poisson","6","5","67.8181818181818",0.8,"HA"
"poisson","6","6","72.7272727272727",0.8,"HA"
"H1","6","5","70",0.8,"HA"
"H1","6","6","75.0909090909091",0.8,"HA"
"H3","6","5","70.9090909090909",0.8,"HA"
"H3","6","6","75.4545454545455",0.8,"HA"
"best","7","5","68.3636363636364",0.8,"HA"
"best","7","6","72.7272727272727",0.8,"HA"
"poisson","7","5","66.7272727272727",0.8,"HA"
"poisson","7","6","71.0909090909091",0.8,"HA"
"H1","7","5","69.2727272727273",0.8,"HA"
"H1","7","6","72.9090909090909",0.8,"HA"
"H3","7","5","69.4545454545455",0.8,"HA"
"H3","7","6","72.9090909090909",0.8,"HA"
"best","8","5","71.0909090909091",0.8,"HA"
"best","8","6","72.7272727272727",0.8,"HA"
"poisson","8","5","70.3636363636364",0.8,"HA"
"poisson","8","6","69.2727272727273",0.8,"HA"
"H1","8","5","72",0.8,"HA"
"H1","8","6","73.4545454545455",0.8,"HA"
"H3","8","5","71.6363636363636",0.8,"HA"
"H3","8","6","72.3636363636364",0.8,"HA"
"best","9","5","71.0909090909091",0.8,"HA"
"best","9","6","69.8181818181818",0.8,"HA"
"poisson","9","5","68.9090909090909",0.8,"HA"
"poisson","9","6","67.8181818181818",0.8,"HA"
"H1","9","5","72",0.8,"HA"
"H1","9","6","69.4545454545455",0.8,"HA"
"H3","9","5","71.6363636363636",0.8,"HA"
"H3","9","6","69.6363636363636",0.8,"HA"
"best","10","5","70.1818181818182",0.8,"HA"
"best","10","6","69.8181818181818",0.8,"HA"
"poisson","10","5","66.1818181818182",0.8,"HA"
"poisson","10","6","68.1818181818182",0.8,"HA"
"H1","10","5","71.0909090909091",0.8,"HA"
"H1","10","6","70.7272727272727",0.8,"HA"
"H3","10","5","70.9090909090909",0.8,"HA"
"H3","10","6","69.8181818181818",0.8,"HA"
"best","11","5","71.0909090909091",0.8,"HA"
"best","11","6","70",0.8,"HA"
"poisson","11","5","68.7272727272727",0.8,"HA"
"poisson","11","6","67.2727272727273",0.8,"HA"
"H1","11","5","72.1818181818182",0.8,"HA"
"H1","11","6","68.9090909090909",0.8,"HA"
"H3","11","5","72.3636363636364",0.8,"HA"
"H3","11","6","68.9090909090909",0.8,"HA"
"best","12","5","70.3636363636364",0.8,"HA"
"best","12","6","71.4545454545455",0.8,"HA"
"poisson","12","5","68",0.8,"HA"
"poisson","12","6","68.9090909090909",0.8,"HA"
"H1","12","5","73.2727272727273",0.8,"HA"
"H1","12","6","70.7272727272727",0.8,"HA"
"H3","12","5","71.4545454545455",0.8,"HA"
"H3","12","6","70.5454545454545",0.8,"HA"
"best","13","5","69.6363636363636",0.8,"HA"
"best","13","6","72",0.8,"HA"
"poisson","13","5","66.1818181818182",0.8,"HA"
"poisson","13","6","69.0909090909091",0.8,"HA"
"H1","13","5","70.5454545454545",0.8,"HA"
"H1","13","6","73.2727272727273",0.8,"HA"
"H3","13","5","70.3636363636364",0.8,"HA"
"H3","13","6","72.3636363636364",0.8,"HA"
"best","14","5","73.4545454545455",0.8,"HA"
"best","14","6","71.8181818181818",0.8,"HA"
"poisson","14","5","71.2727272727273",0.8,"HA"
"poisson","14","6","68.7272727272727",0.8,"HA"
"H1","14","5","74.9090909090909",0.8,"HA"
"H1","14","6","71.8181818181818",0.8,"HA"
"H3","14","5","74.5454545454545",0.8,"HA"
"H3","14","6","71.6363636363636",0.8,"HA"
"best","15","5","71.6363636363636",0.8,"HA"
"best","15","6","72.7272727272727",0.8,"HA"
"poisson","15","5","69.4545454545455",0.8,"HA"
"poisson","15","6","70.7272727272727",0.8,"HA"
"H1","15","5","72",0.8,"HA"
"H1","15","6","72.9090909090909",0.8,"HA"
"H3","15","5","71.6363636363636",0.8,"HA"
"H3","15","6","72.5454545454545",0.8,"HA"
"best","16","5","70.9090909090909",0.8,"HA"
"best","16","6","70.3636363636364",0.8,"HA"
"poisson","16","5","66.3636363636364",0.8,"HA"
"poisson","16","6","67.4545454545455",0.8,"HA"
"H1","16","5","69.6363636363636",0.8,"HA"
"H1","16","6","70.7272727272727",0.8,"HA"
"H3","16","5","70.7272727272727",0.8,"HA"
"H3","16","6","70.7272727272727",0.8,"HA"
"best","17","5","72.3636363636364",0.8,"HA"
"best","17","6","70.5454545454545",0.8,"HA"
"poisson","17","5","70.3636363636364",0.8,"HA"
"poisson","17","6","68",0.8,"HA"
"H1","17","5","72.9090909090909",0.8,"HA"
"H1","17","6","71.2727272727273",0.8,"HA"
"H3","17","5","72.1818181818182",0.8,"HA"
"H3","17","6","71.8181818181818",0.8,"HA"
"best","18","5","68.3636363636364",0.8,"HA"
"best","18","6","67.8181818181818",0.8,"HA"
"poisson","18","5","67.4545454545455",0.8,"HA"
"poisson","18","6","66.7272727272727",0.8,"HA"
"H1","18","5","69.2727272727273",0.8,"HA"
"H1","18","6","69.0909090909091",0.8,"HA"
"H3","18","5","70.9090909090909",0.8,"HA"
"H3","18","6","69.0909090909091",0.8,"HA"
"best","19","5","70.7272727272727",0.8,"HA"
"best","19","6","70",0.8,"HA"
"poisson","19","5","65.0909090909091",0.8,"HA"
"poisson","19","6","68",0.8,"HA"
"H1","19","5","71.0909090909091",0.8,"HA"
"H1","19","6","70.7272727272727",0.8,"HA"
"H3","19","5","70.7272727272727",0.8,"HA"
"H3","19","6","71.4545454545455",0.8,"HA"
"best","20","5","71.0909090909091",0.8,"HA"
"best","20","6","71.8181818181818",0.8,"HA"
"poisson","20","5","68",0.8,"HA"
"poisson","20","6","69.6363636363636",0.8,"HA"
"H1","20","5","71.4545454545455",0.8,"HA"
"H1","20","6","71.6363636363636",0.8,"HA"
"H3","20","5","71.0909090909091",0.8,"HA"
"H3","20","6","71.2727272727273",0.8,"HA"
"best","21","5","70.7272727272727",0.8,"HA"
"best","21","6","70",0.8,"HA"
"poisson","21","5","69.2727272727273",0.8,"HA"
"poisson","21","6","70.3636363636364",0.8,"HA"
"H1","21","5","71.2727272727273",0.8,"HA"
"H1","21","6","71.0909090909091",0.8,"HA"
"H3","21","5","70.9090909090909",0.8,"HA"
"H3","21","6","71.4545454545455",0.8,"HA"
"best","22","5","69.6363636363636",0.8,"HA"
"best","22","6","69.6363636363636",0.8,"HA"
"poisson","22","5","69.2727272727273",0.8,"HA"
"poisson","22","6","68",0.8,"HA"
"H1","22","5","73.2727272727273",0.8,"HA"
"H1","22","6","72",0.8,"HA"
"H3","22","5","71.0909090909091",0.8,"HA"
"H3","22","6","70.5454545454545",0.8,"HA"
"best","23","5","68.1818181818182",0.8,"HA"
"best","23","6","71.6363636363636",0.8,"HA"
"poisson","23","5","67.4545454545455",0.8,"HA"
"poisson","23","6","69.8181818181818",0.8,"HA"
"H1","23","5","71.0909090909091",0.8,"HA"
"H1","23","6","74.3636363636364",0.8,"HA"
"H3","23","5","68.9090909090909",0.8,"HA"
"H3","23","6","74",0.8,"HA"
"best","24","5","69.8181818181818",0.8,"HA"
"best","24","6","69.8181818181818",0.8,"HA"
"poisson","24","5","68.3636363636364",0.8,"HA"
"poisson","24","6","69.8181818181818",0.8,"HA"
"H1","24","5","70.7272727272727",0.8,"HA"
"H1","24","6","71.4545454545455",0.8,"HA"
"H3","24","5","69.6363636363636",0.8,"HA"
"H3","24","6","70.9090909090909",0.8,"HA"
"best","25","5","67.6363636363636",0.8,"HA"
"best","25","6","71.4545454545455",0.8,"HA"
"poisson","25","5","67.2727272727273",0.8,"HA"
"poisson","25","6","69.4545454545455",0.8,"HA"
"H1","25","5","69.6363636363636",0.8,"HA"
"H1","25","6","73.6363636363636",0.8,"HA"
"H3","25","5","69.8181818181818",0.8,"HA"
"H3","25","6","72.3636363636364",0.8,"HA"
"best","26","5","66.5454545454545",0.8,"HA"
"best","26","6","66.5454545454545",0.8,"HA"
"poisson","26","5","65.2727272727273",0.8,"HA"
"poisson","26","6","65.6363636363636",0.8,"HA"
"H1","26","5","66.9090909090909",0.8,"HA"
"H1","26","6","69.0909090909091",0.8,"HA"
"H3","26","5","67.0909090909091",0.8,"HA"
"H3","26","6","68",0.8,"HA"
"best","27","5","69.4545454545455",0.8,"HA"
"best","27","6","67.0909090909091",0.8,"HA"
"poisson","27","5","68.3636363636364",0.8,"HA"
"poisson","27","6","64",0.8,"HA"
"H1","27","5","70.1818181818182",0.8,"HA"
"H1","27","6","66.9090909090909",0.8,"HA"
"H3","27","5","70.3636363636364",0.8,"HA"
"H3","27","6","67.2727272727273",0.8,"HA"
"best","28","5","71.8181818181818",0.8,"HA"
"best","28","6","69.4545454545455",0.8,"HA"
"poisson","28","5","67.4545454545455",0.8,"HA"
"poisson","28","6","68",0.8,"HA"
"H1","28","5","71.4545454545455",0.8,"HA"
"H1","28","6","69.8181818181818",0.8,"HA"
"H3","28","5","72.1818181818182",0.8,"HA"
"H3","28","6","70",0.8,"HA"
"best","29","5","71.8181818181818",0.8,"HA"
"best","29","6","67.6363636363636",0.8,"HA"
"poisson","29","5","69.8181818181818",0.8,"HA"
"poisson","29","6","67.2727272727273",0.8,"HA"
"H1","29","5","72.3636363636364",0.8,"HA"
"H1","29","6","69.0909090909091",0.8,"HA"
"H3","29","5","72.3636363636364",0.8,"HA"
"H3","29","6","68.1818181818182",0.8,"HA"
"best","30","5","70.5454545454545",0.8,"HA"
"best","30","6","69.4545454545455",0.8,"HA"
"poisson","30","5","68.9090909090909",0.8,"HA"
"poisson","30","6","66.3636363636364",0.8,"HA"
"H1","30","5","70.9090909090909",0.8,"HA"
"H1","30","6","71.2727272727273",0.8,"HA"
"H3","30","5","71.2727272727273",0.8,"HA"
"H3","30","6","70.9090909090909",0.8,"HA"
"best","31","5","74",0.8,"HA"
"best","31","6","70.7272727272727",0.8,"HA"
"poisson","31","5","69.2727272727273",0.8,"HA"
"poisson","31","6","66.7272727272727",0.8,"HA"
"H1","31","5","74.7272727272727",0.8,"HA"
"H1","31","6","71.8181818181818",0.8,"HA"
"H3","31","5","74.1818181818182",0.8,"HA"
"H3","31","6","70.7272727272727",0.8,"HA"
"best","32","5","71.6363636363636",0.8,"HA"
"best","32","6","74.3636363636364",0.8,"HA"
"poisson","32","5","68.5454545454545",0.8,"HA"
"poisson","32","6","70.1818181818182",0.8,"HA"
"H1","32","5","71.2727272727273",0.8,"HA"
"H1","32","6","73.8181818181818",0.8,"HA"
"H3","32","5","71.8181818181818",0.8,"HA"
"H3","32","6","74.5454545454545",0.8,"HA"
"best","33","5","68.7272727272727",0.8,"HA"
"best","33","6","71.2727272727273",0.8,"HA"
"poisson","33","5","68",0.8,"HA"
"poisson","33","6","70.3636363636364",0.8,"HA"
"H1","33","5","70.5454545454545",0.8,"HA"
"H1","33","6","74",0.8,"HA"
"H3","33","5","69.2727272727273",0.8,"HA"
"H3","33","6","72.9090909090909",0.8,"HA"
"best","34","5","68",0.8,"HA"
"best","34","6","72.9090909090909",0.8,"HA"
"poisson","34","5","67.8181818181818",0.8,"HA"
"poisson","34","6","68.7272727272727",0.8,"HA"
"H1","34","5","69.0909090909091",0.8,"HA"
"H1","34","6","73.0909090909091",0.8,"HA"
"H3","34","5","68.1818181818182",0.8,"HA"
"H3","34","6","72.1818181818182",0.8,"HA"
"best","35","5","69.8181818181818",0.8,"HA"
"best","35","6","70.9090909090909",0.8,"HA"
"poisson","35","5","69.0909090909091",0.8,"HA"
"poisson","35","6","68.7272727272727",0.8,"HA"
"H1","35","5","71.6363636363636",0.8,"HA"
"H1","35","6","71.6363636363636",0.8,"HA"
"H3","35","5","70.9090909090909",0.8,"HA"
"H3","35","6","70.5454545454545",0.8,"HA"
"best","36","5","70.5454545454545",0.8,"HA"
"best","36","6","70.9090909090909",0.8,"HA"
"poisson","36","5","69.6363636363636",0.8,"HA"
"poisson","36","6","68.3636363636364",0.8,"HA"
"H1","36","5","71.2727272727273",0.8,"HA"
"H1","36","6","71.2727272727273",0.8,"HA"
"H3","36","5","70.1818181818182",0.8,"HA"
"H3","36","6","70.9090909090909",0.8,"HA"
"best","37","5","71.8181818181818",0.8,"HA"
"best","37","6","72.9090909090909",0.8,"HA"
"poisson","37","5","70.7272727272727",0.8,"HA"
"poisson","37","6","71.0909090909091",0.8,"HA"
"H1","37","5","72.1818181818182",0.8,"HA"
"H1","37","6","73.2727272727273",0.8,"HA"
"H3","37","5","72.3636363636364",0.8,"HA"
"H3","37","6","72.7272727272727",0.8,"HA"
"best","38","5","71.2727272727273",0.8,"HA"
"best","38","6","74",0.8,"HA"
"poisson","38","5","69.0909090909091",0.8,"HA"
"poisson","38","6","71.2727272727273",0.8,"HA"
"H1","38","5","71.6363636363636",0.8,"HA"
"H1","38","6","74",0.8,"HA"
"H3","38","5","72.1818181818182",0.8,"HA"
"H3","38","6","73.0909090909091",0.8,"HA"
"best","39","5","70.5454545454545",0.8,"HA"
"best","39","6","70.7272727272727",0.8,"HA"
"poisson","39","5","67.8181818181818",0.8,"HA"
"poisson","39","6","67.6363636363636",0.8,"HA"
"H1","39","5","72",0.8,"HA"
"H1","39","6","72.5454545454545",0.8,"HA"
"H3","39","5","71.8181818181818",0.8,"HA"
"H3","39","6","71.4545454545455",0.8,"HA"
"best","40","5","72.3636363636364",0.8,"HA"
"best","40","6","71.4545454545455",0.8,"HA"
"poisson","40","5","70.1818181818182",0.8,"HA"
"poisson","40","6","69.0909090909091",0.8,"HA"
"H1","40","5","72.7272727272727",0.8,"HA"
"H1","40","6","72.7272727272727",0.8,"HA"
"H3","40","5","72.5454545454545",0.8,"HA"
"H3","40","6","73.0909090909091",0.8,"HA"
"best","41","5","72.9090909090909",0.8,"HA"
"best","41","6","72.5454545454545",0.8,"HA"
"poisson","41","5","68.9090909090909",0.8,"HA"
"poisson","41","6","68.1818181818182",0.8,"HA"
"H1","41","5","72.3636363636364",0.8,"HA"
"H1","41","6","72.5454545454545",0.8,"HA"
"H3","41","5","72.3636363636364",0.8,"HA"
"H3","41","6","72.1818181818182",0.8,"HA"
"best","42","5","68.9090909090909",0.8,"HA"
"best","42","6","69.8181818181818",0.8,"HA"
"poisson","42","5","68.1818181818182",0.8,"HA"
"poisson","42","6","68",0.8,"HA"
"H1","42","5","70.3636363636364",0.8,"HA"
"H1","42","6","70",0.8,"HA"
"H3","42","5","69.6363636363636",0.8,"HA"
"H3","42","6","69.6363636363636",0.8,"HA"
"best","43","5","65.0909090909091",0.8,"HA"
"best","43","6","65.4545454545455",0.8,"HA"
"poisson","43","5","63.8181818181818",0.8,"HA"
"poisson","43","6","65.0909090909091",0.8,"HA"
"H1","43","5","67.0909090909091",0.8,"HA"
"H1","43","6","67.2727272727273",0.8,"HA"
"H3","43","5","64.5454545454545",0.8,"HA"
"H3","43","6","65.8181818181818",0.8,"HA"
"best","44","5","74.3636363636364",0.8,"HA"
"best","44","6","70.9090909090909",0.8,"HA"
"poisson","44","5","71.6363636363636",0.8,"HA"
"poisson","44","6","66.3636363636364",0.8,"HA"
"H1","44","5","74.1818181818182",0.8,"HA"
"H1","44","6","72.1818181818182",0.8,"HA"
"H3","44","5","74.1818181818182",0.8,"HA"
"H3","44","6","70",0.8,"HA"
"best","45","5","69.8181818181818",0.8,"HA"
"best","45","6","72",0.8,"HA"
"poisson","45","5","66.7272727272727",0.8,"HA"
"poisson","45","6","69.4545454545455",0.8,"HA"
"H1","45","5","70.3636363636364",0.8,"HA"
"H1","45","6","72.9090909090909",0.8,"HA"
"H3","45","5","70.3636363636364",0.8,"HA"
"H3","45","6","72.5454545454545",0.8,"HA"
"best","46","5","70.7272727272727",0.8,"HA"
"best","46","6","69.8181818181818",0.8,"HA"
"poisson","46","5","68.9090909090909",0.8,"HA"
"poisson","46","6","66.3636363636364",0.8,"HA"
"H1","46","5","70.1818181818182",0.8,"HA"
"H1","46","6","70.3636363636364",0.8,"HA"
"H3","46","5","70.3636363636364",0.8,"HA"
"H3","46","6","69.2727272727273",0.8,"HA"
"best","47","5","70",0.8,"HA"
"best","47","6","69.6363636363636",0.8,"HA"
"poisson","47","5","69.2727272727273",0.8,"HA"
"poisson","47","6","66.5454545454545",0.8,"HA"
"H1","47","5","71.0909090909091",0.8,"HA"
"H1","47","6","69.8181818181818",0.8,"HA"
"H3","47","5","70.9090909090909",0.8,"HA"
"H3","47","6","69.2727272727273",0.8,"HA"
"best","48","5","73.2727272727273",0.8,"HA"
"best","48","6","70.7272727272727",0.8,"HA"
"poisson","48","5","70.5454545454545",0.8,"HA"
"poisson","48","6","68.7272727272727",0.8,"HA"
"H1","48","5","73.2727272727273",0.8,"HA"
"H1","48","6","71.6363636363636",0.8,"HA"
"H3","48","5","73.6363636363636",0.8,"HA"
"H3","48","6","71.2727272727273",0.8,"HA"
"best","49","5","68.9090909090909",0.8,"HA"
"best","49","6","71.8181818181818",0.8,"HA"
"poisson","49","5","66.9090909090909",0.8,"HA"
"poisson","49","6","68.3636363636364",0.8,"HA"
"H1","49","5","69.6363636363636",0.8,"HA"
"H1","49","6","73.0909090909091",0.8,"HA"
"H3","49","5","69.6363636363636",0.8,"HA"
"H3","49","6","72.7272727272727",0.8,"HA"
"best","50","5","68.3636363636364",0.8,"HA"
"best","50","6","70",0.8,"HA"
"poisson","50","5","65.8181818181818",0.8,"HA"
"poisson","50","6","66.5454545454545",0.8,"HA"
"H1","50","5","69.4545454545455",0.8,"HA"
"H1","50","6","70",0.8,"HA"
"H3","50","5","68.7272727272727",0.8,"HA"
"H3","50","6","70",0.8,"HA"
